year scaled,price scaled,mileage scaled,engineSize scaled,Automatic scaled,Manual scaled,Semi-Auto scaled,Diesel scaled,Electric scaled,Hybrid scaled,Petrol scaled,mpg scaled * 7.0
0.875,0.5046758922068464,0.33941284379366754,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.9583333333333428,0.5335761107064821,0.14257048059920926,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.875,0.4753386744355426,0.3233200219869006,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.8333333333333428,0.5483758193736344,0.2012000079470725,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2031872509960158
0.8333333333333428,0.47554260742898763,0.30243246644017513,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.9583333333333428,0.5337217771303715,0.1694448307604686,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.9583333333333428,0.6037873270211217,0.03713931880343578,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9760956175298796
0.9583333333333428,0.6037873270211217,0.018291511864316982,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9760956175298796
0.9583333333333428,0.5629133284777859,0.19849138073762077,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9760956175298796
0.8333333333333428,0.5542024763292062,0.07919919999470194,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.9166666666666714,0.5630007283321194,0.09464301088086675,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.9166666666666714,0.5630007283321194,0.08811316631235969,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.875,0.5481427530954115,0.157861972595845,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.8333333333333428,0.3589220684632192,0.4834402876840244,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.9166666666666714,0.6211216314639476,0.09923906780839607,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25099601593625476
0.7916666666666714,0.5192425345957757,0.08619262379221054,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.938247011952191
0.8333333333333428,0.4697159504734159,0.1775243544659236,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5099601593625493
0.9166666666666714,0.7959213401310998,0.07558990456890442,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25099601593625476
0.9166666666666714,0.5919883466860889,0.053603003993403925,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.9583333333333428,0.8250546249089585,0.029477016404082148,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25099601593625476
0.9583333333333428,0.8397669337217771,0.06919913376909781,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4741035856573701
0.9166666666666714,0.5628550619082302,0.016549778475354143,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.875,0.5045884923525128,0.22284253538102902,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2031872509960158
0.9583333333333428,0.7376547705753824,0.03310617951112259,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6274900398406369
0.9583333333333428,0.7376547705753824,0.06553685785998582,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25099601593625476
0.875,0.5630007283321194,0.23840555235465136,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.8333333333333428,0.635688273852877,0.2069483903866913,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2031872509960158
0.9583333333333428,0.7646613255644574,0.009331187623759098,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25099601593625476
0.875,0.562680262199563,0.2513195451625508,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2031872509960158
0.9583333333333428,0.679388201019665,0.03986119113371611,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4741035856573701
0.9583333333333428,0.8511289147851421,0.04304002013258366,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4741035856573701
0.9583333333333428,0.8396212672978879,0.04635130033973735,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4741035856573701
0.9166666666666714,0.43187181354697746,0.04566255405664938,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.875,0.5630007283321194,0.17558394426453156,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.9583333333333428,0.6795338674435543,0.06629845230763118,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9760956175298796
0.875,0.5481427530954115,0.25992887370115036,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.875,0.5627093954843408,0.09933178365419638,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5099601593625493
0.9583333333333428,0.7230881281864531,0.06456334147908264,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4741035856573701
0.9583333333333428,0.752367079388201,0.013238498268200451,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5298804780876489
0.9583333333333428,0.7230881281864531,0.06953026178981317,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.9166666666666714,0.6939548434085944,0.14900098676150172,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.9583333333333428,0.7230881281864531,0.07118590189339002,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.9166666666666714,0.6206846321922798,0.04607977536275074,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5099601593625493
0.9166666666666714,0.6206846321922798,0.17537864489168803,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.875,0.461034231609614,0.3112537169120326,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.875,0.6212672978878369,0.21400141722792865,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2031872509960158
0.9583333333333428,0.5629715950473416,0.024563076576666072,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9760956175298796
0.9583333333333428,0.5629715950473416,0.014715329240590996,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9760956175298796
0.9166666666666714,0.49002184996358344,0.20351790409208007,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.5833333333333428,0.11871813546977422,0.1760740137351903,0.15000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3107569721115535
0.375,0.05010924981791697,0.423837243955258,0.09999999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.625,0.09683903860160234,0.23182272730282982,0.15000000000000002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0219123505976087
0.5416666666666714,0.05290604515659141,0.5696792693991352,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.1195219123505975
0.5833333333333428,0.053022578295702845,0.6357591772130942,0.09999999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.8107569721115535
0.4583333333333428,0.04731245447924253,0.41213517970317687,0.15000000000000002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0219123505976087
0.5,0.07353241077931538,0.3694594003933801,0.15000000000000002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.241035856573705
0.4166666666666714,0.053022578295702845,0.4586387989324433,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.1195219123505975
0.5,0.03554260742898762,0.6953622209418605,0.15000000000000002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0219123505976087
0.375,0.04136926438455936,0.20529275028311444,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8406374501992024
0.5416666666666714,0.022578295702840492,0.62269948807608,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.1195219123505975
0.5833333333333428,0.03262927895120175,0.5496658918270982,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.1195219123505975
0.5,0.06045156591405681,0.43708236478387275,0.15000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.241035856573705
0.5416666666666714,0.06453022578295703,0.2913860356691104,0.15000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3107569721115535
0.3333333333333428,0.02403495994173343,0.39271121000801334,0.09999999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0219123505976087
0.5833333333333428,0.05010924981791697,0.5099305293412539,0.09999999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.8107569721115535
0.7083333333333428,0.4026219956300073,0.5827786938986351,0.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.375,0.038572469045884926,0.41721468354095065,0.15000000000000002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9760956175298796
0.4166666666666714,0.03423160961398398,0.4904270889211187,0.15000000000000002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0458167330677282
0.0,0.06773488710852149,0.33112139815495467,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8505976095617522
0.9166666666666714,0.3734887108521486,0.0068146146663222934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.7330677290836647
0.7916666666666714,0.242476329206118,0.18780256822892866,0.15000000000000002,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.434262948207171
0.875,0.34444282592862346,0.06868919661719614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.6254980079681265
0.8333333333333428,0.28617625637290606,0.1138815488844297,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.875,0.3007428987618354,0.0937754554665925,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.8333333333333428,0.2716096139839767,0.2613196113881549,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.9583333333333428,0.41587764020393303,0.06418585553546712,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.099601593625498
0.75,0.1842097596504006,0.3010549738739992,0.15000000000000002,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.434262948207171
0.875,0.2920029133284778,0.19791521798157602,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.875,0.32113619810633653,0.08028529990264836,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.875,0.37357611070648217,0.05902025841230736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.6254980079681265
0.875,0.28617625637290606,0.19657746077788593,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.875,0.31530954115076476,0.04216584215789508,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.7916666666666714,0.22790968681718865,0.3124590229074365,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.875,0.28617625637290606,0.23743203597374818,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.875,0.2949162418062637,0.12792799952317566,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.875,0.34444282592862346,0.11500738415486195,0.125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.2669322709163335
0.7916666666666714,0.242272396212673,0.3286909184829039,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.9166666666666714,0.30592862345229427,0.2121669679931655,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.7916666666666714,0.27093954843408596,0.20435234670428282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.6254980079681265
